,Name,Location,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,0,1,2,3,4,5,6,7,8,9,10
3347,1141,3,2017,46849,18.0,1197,83.14,5.0,0,6.93,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3348,760,0,2014,64000,21.0,1396,90,5.0,0,4.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3349,1255,10,2010,130923,14.2,2143,203,5.0,0,12.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3350,577,2,2015,15000,18.0,1197,82,5.0,0,4.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3351,726,9,2014,32720,23.0,1396,90,5.0,0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3352,1459,6,2016,12500,25.1,799,53.3,5.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3353,676,2,2015,59800,16.0,1197,82,5.0,0,5.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3354,1855,10,2011,54211,15.0,1598,103.6,5.0,0,3.33,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3355,176,7,2015,62242,14.3,1998,163.7,5.0,0,6.62,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3356,1403,9,2015,54000,19.0,1461,108.5,5.0,0,5.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3357,633,5,2012,65000,22.3,1582,126.32,5.0,0,6.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3358,1004,2,2015,55000,23.0,998,67.04,5.0,6,3.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3359,1196,10,2010,71000,18.0,998,67.1,5.0,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3360,763,2,2012,70000,21.0,1396,88.8,5.0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3361,5,9,2011,53000,12.0,1781,163.2,5.0,0,9.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3362,135,9,2013,43000,17.0,1995,184,5.0,0,17.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3363,1523,9,2015,54000,14.0,1598,103.52,5.0,0,6.11,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3364,694,0,2014,51000,20.3,1197,78.9,5.0,0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3365,1361,5,2007,78000,10.0,2835,107.2,6.0,0,6.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3366,436,9,2014,25000,26.0,1498,98.6,5.0,0,6.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3367,960,10,2012,12600,20.9,998,67.1,5.0,0,2.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3368,1155,10,2009,80000,17.0,1248,75,5.0,0,2.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3369,574,8,2016,21000,18.0,1197,82,5.0,0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3370,334,9,2011,32000,15.0,1196,70,5.0,0,2.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3371,576,1,2015,50000,18.0,1197,81.86,5.0,0,4.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3372,1111,9,2010,47500,15.0,1586,103.3,5.0,0,2.45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3373,460,9,2017,7500,17.0,1497,117.3,5.0,13.76,11.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3374,1435,6,2016,68163,19.0,1461,108.45,5.0,14.11,8.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3375,367,0,2014,61000,25.0,1498,98.6,5.0,0,4.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3376,1766,6,2015,100000,12.9,2494,100.6,7.0,0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3377,78,9,2009,61500,16.0,1995,181,5.0,0,8.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3378,696,7,2017,42883,19.8,1086,68.05,5.0,0,4.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3379,1444,6,2012,97000,20.4,1461,83.8,5.0,0,4.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3380,1360,1,2010,39525,11.0,2360,170,5.0,0,9.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3381,1178,7,2017,35384,24.0,1248,88.5,5.0,9.12,8.61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3382,1332,5,2010,46000,11.0,2987,261,7.0,0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3383,238,3,2018,32189,23.0,1498,98.96,5.0,11.2,9.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3384,624,2,2016,27000,19.0,1582,126.2,5.0,0,8.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3385,1817,3,2018,22734,16.4,1198,74,5.0,0,7.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3386,1432,9,2014,58002,19.6,1461,108.45,5.0,0,5.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3387,392,2,2012,31500,16.0,1198,86.8,5.0,0,4.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3388,308,3,2017,30933,18.1,1196,86.8,5.0,0,5.84,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3389,24,8,2012,27090,18.5,1968,187.74,5.0,0,16.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3390,146,9,2015,29500,15.9,2993,258,7.0,0,43.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3391,709,10,2013,45000,20.3,1197,78.9,5.0,0,3.55,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3392,711,5,2018,11691,18.0,1197,81.83,5.0,0,8.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3393,1505,5,2006,121000,16.0,1896,90,5.0,0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3394,656,5,2010,118077,16.0,1493,110,5.0,0,3.85,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3395,638,2,2012,36300,17.0,1591,121.4,5.0,0,7.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
3396,552,9,2005,90000,15.0,1341,61,5.0,0,1.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3397,326,2,2010,78000,20.0,1399,68,5.0,0,2.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3398,32,9,2015,42000,17.6,1968,174.33,5.0,0,24.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3399,1817,9,2015,27000,16.4,1198,74,5.0,0,4.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3400,135,8,2012,22000,17.0,1995,184,5.0,0,11.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3401,449,8,2014,49000,17.0,1497,117.3,5.0,0,4.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3402,770,5,2012,42600,23.0,1396,90,5.0,0,4.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3403,474,3,2018,12794,19.0,1199,88.7,5.0,0,9.15,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3405,401,5,2014,88046,10.0,2354,152,5.0,0,13.99,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3406,1235,1,2014,8000,20.0,2143,107.3,5.0,0,19.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3407,913,3,2018,82739,16.0,2179,140,7.0,0,16.77,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3408,830,1,2006,193000,13.0,2523,63,7.0,0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3409,1468,9,2013,7000,17.9,1498,99.6,5.0,0,3.65,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3410,806,0,2012,60000,12.3,2179,187.74,5.0,0,23.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3411,958,10,2017,38000,22.7,796,47.3,5.0,0,3.11,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3412,1709,7,2013,56344,17.0,1496,88.73,5.0,0,4.57,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3413,768,9,2014,17858,17.0,1197,80,5.0,0,5.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3414,704,5,2012,53000,20.3,1197,78.9,5.0,0,3.2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3415,1160,7,2016,67906,25.0,1248,74,5.0,0,5.63,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3416,532,5,2015,19000,21.0,814,55.2,5.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3417,74,9,2010,67000,22.6,1995,190,5.0,47.87,9.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3418,1596,4,2011,80000,23.5,1396,70,5.0,0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3419,956,4,2015,61000,22.7,796,47.3,5.0,0,2.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3420,1824,10,2010,39000,22.0,1199,73.9,5.0,0,3.05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3421,1699,0,2014,59000,14.2,1798,138.03,5.0,0,11.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3422,597,5,2008,80931,17.9,1086,62.1,5.0,0,2.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3423,1174,8,2016,34000,20.0,1197,81.80,5.0,0,4.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3424,1466,5,2013,130000,21.6,1461,84.8,5.0,0,4.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3425,1183,3,2018,52380,24.0,1248,88.5,5.0,12.47,10.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3426,1384,8,2011,44000,18.0,1198,75,5.0,0,2.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3427,326,5,2015,84000,20.0,1399,68.05,5.0,0,3.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3428,397,7,2017,41697,13.0,1997,141.1,5.0,0,16.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3429,1408,10,2014,163000,19.0,1461,108.5,5.0,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3430,1714,2,2011,42000,17.7,1197,78.9,5.0,6.51,3.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3431,751,6,2013,129000,21.2,1396,88.76,5.0,0,4.11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3432,316,2,2015,32200,18.1,1196,86.8,5.0,0,4.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3433,1361,9,2004,129000,10.0,2835,107.2,6.0,0,3.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3434,8,1,2014,40000,17.1,1968,174.33,5.0,0,22.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3435,1741,4,2006,150000,12.0,1998,132,8.0,0,4.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3436,163,6,2007,140000,15.2,1150,74.9,5.0,0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3437,550,5,2006,63181,15.0,1341,83,5.0,0,1.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3438,367,8,2013,39575,25.0,1498,98.6,5.0,0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3439,1161,10,2010,63600,17.0,1248,0,5.0,0,3.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3440,258,3,2014,70374,22.0,1498,89.84,5.0,0,7.34,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3441,1797,8,2015,26256,20.1,1498,88.5,5.0,0,4.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3442,545,4,2016,13460,18.0,1197,81.86,5.0,0,6.45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3443,1760,2,2011,122000,12.0,2494,102,8.0,0,10.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3444,1297,8,2015,58589,15.2,2143,203.2,5.0,0,27.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3445,1194,6,2005,115000,17.0,1061,64,5.0,0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3446,265,10,2016,75000,12.6,2198,158,7.0,0,24.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3447,545,6,2016,30292,18.0,1197,81.86,5.0,0,6.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3448,499,0,2017,32248,17.0,1199,88.7,5.0,10.32,8.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3449,1832,1,2013,74000,16.4,1198,73.9,5.0,0,4.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3450,399,9,2014,56100,13.0,1997,153.86,5.0,0,9.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3451,557,1,2014,61325,18.0,1197,81.86,5.0,8.1,4.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3452,1138,8,2014,33000,19.0,1197,85.8,5.0,0,3.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3453,98,3,2016,18090,16.0,2993,258,5.0,0,45.73,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3454,256,7,2014,71390,22.0,1498,89.84,5.0,0,5.27,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3455,1200,9,2014,41000,36.68,998,58.2,5.0,0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3456,443,0,2016,67000,26.0,1498,98.6,5.0,0,7.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3457,1592,2,2008,99000,17.0,1405,70,5.0,0,1.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3458,1432,10,2014,142000,19.0,1461,108.45,5.0,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3459,704,2,2010,26966,20.3,1197,78.9,5.0,0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3460,472,9,2015,27628,18.0,1199,88.7,5.0,0,4.95,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3461,1107,5,2016,82497,23.6,1248,88.5,5.0,0,8.99,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3462,358,9,2007,86000,11.0,2354,144,5.0,0,1.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3463,1831,3,2016,26981,16.4,1198,73.9,5.0,0,6.16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3464,1092,5,2010,110471,21.0,1248,73.9,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3465,365,6,2014,69000,19.0,1199,88.76,5.0,7.52,4.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3466,711,5,2017,12000,18.0,1197,81.83,5.0,0,7.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3467,1440,5,2014,77500,20.4,1461,83.8,5.0,0,6.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3468,574,7,2014,48031,18.0,1197,82,5.0,0,4.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3469,78,2,2008,170000,16.0,1995,181,5.0,0,9.75,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3470,259,9,2014,69565,22.0,1498,89.84,5.0,0,5.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3471,1841,5,2016,45492,21.0,1498,108.5,5.0,15.68,10.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3472,347,2,2011,85000,11.0,2354,177.6,5.0,0,7.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3473,158,5,2008,55902,14.4,1399,92.7,5.0,0,1.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3474,1818,5,2017,18500,16.0,1199,74,5.0,0,6.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3475,931,5,2015,129750,14.9,2489,93.7,7.0,0,6.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3476,700,5,2009,50902,19.0,1197,80,5.0,0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3477,925,3,2015,84725,15.0,2179,140,7.0,0,11.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3478,539,9,2013,40000,22.0,1582,126.24,5.0,0,6.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3479,1810,9,2010,60000,14.0,1798,160,5.0,0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3480,560,3,2014,33496,18.0,1197,81.86,5.0,7.45,5.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3481,753,9,2015,25000,18.0,1197,81.83,5.0,0,5.65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3482,181,0,2013,71000,18.0,1248,73.8,8.0,0,3.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3483,1521,3,2015,20826,14.0,1598,103.6,5.0,0,7.72,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3484,511,10,2016,42244,19.6,1582,126.2,5.0,0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3485,168,6,2013,98598,25.4,936,57.6,5.0,0,1.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3486,1731,4,2011,62100,11.0,2982,171,7.0,0,10.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3487,769,3,2016,44238,18.0,1197,81.83,5.0,0,6.72,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3488,60,3,2012,91743,12.0,2967,241.4,7.0,0,28.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3489,1426,1,2013,19828,17.8,2967,300,4.0,0,75.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3490,451,5,2016,36891,17.0,1497,117.3,5.0,0,10.49,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3491,857,5,2012,90049,17.2,1493,100,7.0,0,3.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3492,11,0,2012,74002,16.5,1968,140,5.0,0,18.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3493,613,8,2013,41000,12.3,2359,198.25,5.0,0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3494,633,5,2012,83678,22.3,1582,126.32,5.0,0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3495,1197,10,2010,91000,18.0,998,67.1,5.0,0,2.3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3496,1058,6,2016,50000,24.5,1248,88.5,7.0,0,8.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3497,670,4,2015,58000,24.0,1120,71.01,5.0,0,4.95,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3498,1159,6,2012,80000,22.0,1248,74,5.0,0,4.25,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3499,921,7,2017,41290,16.0,2179,140,7.0,0,10.94,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3500,109,4,2013,65000,22.4,1995,190,5.0,67.87,21.26,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3501,1678,1,2016,16471,14.2,1798,138.03,5.0,20.48,11.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3502,751,10,2015,54339,22.5,1396,88.73,5.0,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3503,848,5,2016,24025,18.1,1198,82,6.0,0,4.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3504,952,8,2013,24027,24.0,796,47.3,5.0,0,2.01,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3505,228,5,2010,59270,15.0,1172,67,5.0,0,2.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3506,1211,8,2012,40000,18.0,998,67.1,5.0,0,2.35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3507,1367,1,2012,155566,9.0,2835,118.6,6.0,0,9.15,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3508,390,2,2013,42320,19.0,1198,86.8,5.0,0,2.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3509,754,3,2017,24153,22.5,1396,88.73,5.0,0,9.18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3510,520,9,2016,27000,13.0,1591,121.3,5.0,0,11.45,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3511,959,5,2012,92000,37.562,796,38.4,5.0,0,2.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3512,368,7,2017,61795,17.0,1198,86.7,5.0,0,5.53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3513,850,2,2016,13500,18.1,1198,82,6.0,0,3.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3514,456,10,2018,4500,18.0,1497,117.3,5.0,15.17,12.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
3515,914,9,2017,23000,16.0,2179,140,7.0,0,15.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3516,586,10,2011,65400,0.0,1086,0,5.0,0,2.1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
3517,1307,9,2013,80578,14.8,2143,170,5.0,0,14.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3518,1435,3,2017,42646,19.0,1461,108.45,5.0,15.05,12.46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3519,1816,1,2014,30000,16.4,1198,74,5.0,0,5.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
3521,1335,1,2009,98000,13.0,2987,282,5.0,0,25.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3523,786,5,2012,50000,12.0,2993,271.23,4.0,0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
3524,1159,6,2015,63310,28.0,1248,74,5.0,8.13,5.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3525,367,4,2014,66000,25.0,1498,98.6,5.0,0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3526,78,0,2011,74000,16.0,1995,181,5.0,0,12.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3527,621,5,2012,93000,23.0,1396,88.7,5.0,0,5.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
3528,1732,4,2015,70000,11.0,2982,169,7.0,0,19.48,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
